step,q1,q2,cv,q3,ch,mse,log_mse,mae,log_mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae
35,10.659337503764732,-25.088893931513148,-5.1670375824231895e-05,29.73467432599403,-0.00022684489529904703,1.239275633224679e-07,-15.903568267822266,0.0004611524345818907,-7.681781768798828,-0.00011826358968392015,-9.251677693100646e-05,5.365971810533665e-05,0.0004470844578463584,0.002509600017219782,0.0,0.0,0.00011248544615227729
36,13.758618050838509,-9.084012117342137,0.00012999814727438844,14.652194789226368,0.0002645205887691999,1.4810132142883958e-07,-15.725369453430176,0.000613623415119946,-7.396129131317139,0.00013679808762390167,0.00018554076086729765,0.00019070861162617803,0.0003918605507351458,0.002713399939239025,0.0,0.0,0.00011248544615227729
37,6.5151921682484275,-8.234971706334711,-0.00010861316130354283,26.388185140425897,-0.00046483281753878606,1.7361479365263222e-07,-15.566427230834961,0.0006939203012734652,-7.273153305053711,-0.0002423253608867526,-0.00020624832541216165,0.00013507493713404983,0.0003556183655746281,0.0026257000863552094,0.0,0.0,0.00011248544615227729
38,11.397838804185099,-25.2580933826073,-0.0001817036186050539,12.995216064763278,-9.708445480770905e-05,1.5075255532792653e-07,-15.707626342773438,0.0005586761981248856,-7.489940643310547,-5.085385782876983e-05,-0.00025351435760967433,0.0001156561411335133,0.00039295991882681847,0.0026255000848323107,0.0,0.0,0.00011248544615227729
39,5.302469262696288,-6.942454694013919,-4.191619583030272e-05,-9.066852511396835,0.0002395158552115955,3.368063516973052e-08,-17.206342697143555,0.0002603244502097368,-8.253582000732422,0.00012554522254504263,-3.3872551284730434e-05,0.00018208255642093718,1.9730807252926752e-05,0.005393099971115589,0.0,0.0,0.00011248544615227729
40,11.925533829004884,-3.9278032355359467,-7.111084573302792e-06,-7.505237322861793,0.000293643569700246,1.1968388946570485e-07,-15.938411712646484,0.0004294153186492622,-7.753086090087891,0.00015111046377569437,-8.225656529248226e-06,0.00042447829036973417,0.00011568013724172488,0.002009600051678717,0.0,0.0,0.00011248544615227729
41,1.9340314125196811,19.080361024386175,3.824859594648787e-05,-17.34470438285988,0.00047223187277794365,1.9136007267661626e-07,-15.469108581542969,0.000556661281734705,-7.493553638458252,0.000243478047195822,2.142839912266936e-05,0.0005073898355476558,7.611981709487736e-05,0.002602800028398633,0.0,0.0,0.00011248544615227729
42,4.943284135637123,8.199075024192322,-1.4790126669557551e-05,-29.92562698062395,0.0003013317584322229,7.949599023504561e-08,-16.347558975219727,0.0003908931976184249,-7.847076416015625,0.00015596977027598768,2.642645995365456e-07,0.00022444016940426081,0.0002448781451676041,0.0020814999006688595,0.0,0.0,0.00011248544615227729
43,3.922114717984157,-8.277229923704722,-7.6443297704427e-06,15.161217915149642,-0.00029447607498317023,3.489302713433062e-08,-17.170978546142578,0.00025265978183597326,-8.283466339111328,-0.0001531780872028321,-1.4321396520244889e-05,2.2135480321594514e-05,0.00014818507770542055,0.002681800047867,0.0,0.0,0.00011248544615227729
44,10.167772766205264,-28.73607532025079,5.439802999937773e-06,14.129739342695796,-0.00044501196768317,1.9679340823586244e-07,-15.44111156463623,0.0005387173732742667,-7.52631950378418,-0.00023148975742515177,1.7421512893633917e-05,4.708244887297042e-05,0.0005325298407115042,0.002518499968573451,0.0,0.0,0.00011248544615227729
45,3.0161776771352735,-9.134889579213084,-3.002360141257361e-05,21.790647720855176,-0.0005578618701113186,1.0420042428904708e-07,-16.076950073242188,0.00047362688928842545,-7.655090808868408,-0.0002905883302446455,-5.374020474846475e-05,0.00011693862325046211,0.00014165810716804117,0.002005100017413497,0.0,0.0,0.00011248544615227729
46,2.3807930535182242,9.473379205039379,-1.4490429702691986e-05,-0.9727782762169032,-0.00020842826886217775,7.640562671440421e-08,-16.387208938598633,0.00036883496795780957,-7.905161380767822,-0.00010896837920881808,-2.0992743884562515e-05,0.0001550281303934753,0.0003227195702493191,0.0027528000064194202,0.0,0.0,0.00011248544615227729
47,16.987248763878174,-10.405090895026094,4.075497112197456e-05,-5.2060422524437655,0.0002220891930430157,3.371886521108536e-07,-14.902623176574707,0.0005726786912418902,-7.465185642242432,0.00011234419798711315,3.6599150917027146e-05,0.0008027818985283375,4.468874249141663e-05,0.0021256000036373734,0.0,0.0,0.00011248544615227729
48,4.186850317209339,-0.665830155005039,2.4835724159281885e-05,-16.43930489218151,-6.373493589481152e-05,1.4406364989838494e-08,-18.05559539794922,0.0001473053707741201,-8.823002815246582,-3.2252512028208e-05,1.6128737115650438e-05,0.0001565437560202554,4.1304501792183146e-05,0.005400000023655593,0.0,0.0,0.00011248544615227729
49,0.8421401905235365,9.742042172699229,-1.554489295369018e-05,-15.817436361436993,-0.0003174684894166424,2.8875740909484193e-08,-17.36026382446289,0.00021351527539081872,-8.451802253723145,-0.00016514190065208822,-1.0510894753679167e-05,4.559858643915504e-05,3.0126384444884025e-05,0.0024031999055296183,0.0,0.0,0.00011248544615227729
50,0.19222574429983558,12.620882222628834,7.834379872281345e-05,-18.37120918985555,-0.00036145327091278805,4.8106493011346174e-08,-16.8498477935791,0.0003073317639064044,-8.0875825881958,-0.00018845271551981568,4.4665961468126625e-05,0.00014555337838828564,2.8727772587444633e-06,0.0021148999221622944,0.0,0.0,0.00011248544615227729
51,6.764288394042208,5.79943661372358,0.00016059455743853824,-6.848309694685925,-0.00036374755767016394,1.1032204838556936e-07,-16.019861221313477,0.0005618673749268055,-7.4842448234558105,-0.00018998337327502668,0.00013593713811133057,0.00022708342294208705,0.00024481021682731807,0.002665499923750758,0.0,0.0,0.00011248544615227729
52,-0.40954553411665456,-5.249869766372945,-6.095999772554588e-05,5.445519112159774,-0.0005509756079822867,1.1997272508779133e-07,-15.936001777648926,0.0005073088686913252,-7.586390495300293,-0.0002853374753613025,-7.500014180550352e-05,0.0002534122031647712,4.053029988426715e-05,0.00203999993391335,0.0,0.0,0.00011248544615227729
53,4.45390640279242,2.0193856612982093,3.669490082036439e-05,-23.49714452407039,-0.00021338554056532722,2.358277839675793e-08,-17.5627498626709,0.0002307414833921939,-8.374212265014648,-0.00011039384844480082,1.8499733414500952e-05,7.575683412142098e-05,0.00012793895439244807,0.0026583001017570496,0.0,0.0,0.00011248544615227729
54,-8.117191880171196,4.60912318540953,-2.9973314506772434e-05,-19.876751018301515,-0.0005195805599075148,5.785860253126884e-07,-14.362678527832031,0.0008113738149404526,-7.116781711578369,-0.00026575435185804963,-1.5000438907009084e-05,0.0010062019573524594,5.503598731593229e-05,0.0026591999921947718,0.0,0.0,0.00011248544615227729
55,4.3343176389494635,-0.5619740448406697,4.051195624058567e-05,-14.980815607896687,-0.00013588639223058072,1.389637915849562e-08,-18.091636657714844,0.00017060773097909987,-8.676143646240234,-6.990687688812613e-05,2.7010375561076216e-05,0.000127071762108244,2.030917130468879e-05,0.005432800040580332,0.0,0.0,0.00011248544615227729
56,6.665092090763549,23.04246441384416,3.0671684333613545e-05,-29.57255449796679,-0.00020465095189415092,4.3508964608918177e-07,-14.647713661193848,0.0007073918241076171,-7.253925800323486,-0.00011004450789187104,1.4273846318246797e-05,0.0008708258392289281,0.0002953211369458586,0.0020981000270694494,0.0,0.0,0.00011248544615227729
57,13.41765988493933,-13.689454752172972,3.0231348385689837e-05,-11.661233338856624,-0.00027114464971600156,2.087985535581538e-07,-15.381896018981934,0.0005321839707903564,-7.5385212898254395,-0.00014318856119643897,2.483187745383475e-05,0.0005988205084577203,0.00012950650125276297,0.0027326999697834253,0.0,0.0,0.00011248544615227729
58,11.719653293226957,8.675563886619413,0.0001038655586702751,-28.497758183592893,-0.00016675208870072888,3.6396880886968574e-07,-14.826197624206543,0.0006729373126290739,-7.303858280181885,-8.980245911516249e-05,3.844596722046845e-05,0.0007849809480831027,0.00030439678812399507,0.0027031999779865146,0.0,0.0,0.00011248544615227729
59,7.60101658371503,1.9537676299615439,3.5946150689077106e-05,-0.3009498378385734,-4.7106077471266496e-05,7.19235231372295e-08,-16.447662353515625,0.0003119392495136708,-8.072702407836914,-2.5153036403935403e-05,3.186920002917759e-05,0.00018216732132714242,0.0003276666975580156,0.0025400000158697367,0.0,0.0,0.00011248544615227729
60,7.804657363060029,0.7955633047948866,4.098416472020008e-05,-22.30970772030668,9.43693617199459e-05,3.758358602112821e-08,-17.096698760986328,0.00024965626653283834,-8.295425415039062,4.8371581215178594e-05,2.1633202777593397e-05,0.00022966269170865417,0.0001296403061132878,0.0020748000824823976,0.0,0.0,0.00011248544615227729
61,-26.927504949207723,24.95910767090172,0.001346129322649032,-4.206654177925435,0.0009354740634952048,2.501376911823172e-06,-12.898669242858887,0.002550452249124646,-5.971484661102295,0.00048288918333128095,0.001285858335904777,0.0008425427949987352,0.0007208664319477975,0.0021069999784231186,0.0,0.0,0.00011248544615227729
62,23.07817497532116,-14.443483521590199,-0.0005575056796236288,-6.1986322212186025,0.0023851629665958716,2.8633435249503236e-06,-12.763520240783691,0.0025014106649905443,-5.99090051651001,0.0012343503767624497,-0.0004961900995112956,0.00147746573202312,6.427467451430857e-05,0.0027188999811187387,0.0,0.0,0.00011248544615227729
63,-20.089954797805365,11.568190616891426,8.783583356632056e-05,-2.5920092354013984,0.003343017045883111,3.1755116651766002e-06,-12.660041809082031,0.0022064826916903257,-6.1163554191589355,0.0017399260541424155,9.351060725748539e-05,0.0003568815882317722,0.0003892105014529079,0.002647200017236173,0.0,0.0,0.00011248544615227729
64,9.585798268068004,-13.912583573191164,-5.612078486466517e-05,0.5793924414462382,-0.00023338667149689564,2.5181325469247895e-08,-17.497163772583008,0.0002567264891695231,-8.267498970031738,-0.0001216194432345219,-5.9851408877875656e-05,0.00010908512194873765,4.142614488955587e-05,0.0026587999891489744,0.0,0.0,0.00011248544615227729
65,-0.15610864780818964,0.4723699420741468,0.00040720949307826546,1.8576030277756483,-0.00018737162474067492,2.3281290850718506e-07,-15.273030281066895,0.0006877634441480041,-7.282065391540527,-9.666811092756689e-05,0.0004511732258833945,0.00015816233644727618,0.00012168195098638535,0.002107500098645687,0.0,0.0,0.00011248544615227729
66,-21.987852688714558,-10.148682508324493,0.0005023528785703075,25.98881235702618,0.0009277465458040188,1.549959733893047e-06,-13.377281188964844,0.002083328552544117,-6.173788547515869,0.00047972198808565736,0.0009292288450524211,0.000634688651189208,0.0007140664383769035,0.0031841000309213996,0.0,0.0,0.00011248544615227729
67,4.578634774021656,-0.12152444916817155,-6.515721888017099e-05,-13.522163362287401,-0.0002047975617511892,1.654301229336852e-08,-17.917301177978516,0.00019471842097118497,-8.54395580291748,-0.00010595296043902636,-4.557456122711301e-05,8.026498835533857e-05,6.116817985457601e-06,0.0028776999097317457,0.0,0.0,0.00011248544615227729
68,-28.39284300425576,27.723562244602405,0.00027622130032052756,3.8212459071984095,0.0004183151556470534,1.452398691981216e-06,-13.442294120788574,0.0016904883086681366,-6.382737636566162,0.00021291678422130644,0.00034301987034268677,0.0010877016466110945,0.0011814017780125141,0.002643899992108345,0.0,0.0,0.00011248544615227729
69,9.101824520378976,-10.304800991269683,-5.96780768591995e-05,-16.88124738053576,-0.00022613321437833466,3.195508213593712e-08,-17.258934020996094,0.0002819021756295115,-8.1739501953125,-0.00011778248881455511,-3.404044400667772e-05,0.0001283468009205535,0.00013181171379983425,0.002658699988387525,0.0,0.0,0.00011248544615227729
70,5.549290075168909,-3.766444175062402,-9.077983004299798e-05,-1.2470872134148856,-0.00028896088258572705,4.0507650567178644e-08,-17.021774291992188,0.0003224782703910023,-8.039474487304688,-0.00015002524014562368,-9.574121213518083e-05,2.240717913082335e-05,0.00013101646618451923,0.0021229999838396907,0.0,0.0,0.00011248544615227729
71,6.609274316957212,-13.225521890786924,-0.00010949053704120965,19.582083338620123,-0.00017543606607822108,4.5785601088255135e-08,-16.899295806884766,0.00034248363226652145,-7.9792866706848145,-9.150896948995069e-05,-0.00017988175386562943,7.084713433869183e-05,7.133870531106368e-05,0.0027246999088674784,0.0,0.0,0.00011248544615227729
72,7.369208394112038,11.428346072338543,-0.00018269652578277646,-3.805287386067547,-0.00032627881255298876,2.232826545878197e-07,-15.314826965332031,0.0007498390041291714,-7.195652008056641,-0.00017099734395742416,-0.00018321372044738382,0.0003327482263557613,0.00045850759488530457,0.002464700024574995,0.0,0.0,0.00011248544615227729
73,-17.5942021544094,18.421254587278835,0.00040607673532927474,-17.90107880931744,0.0003906484473390735,1.0338710154655928e-07,-16.08478546142578,0.0005024746642448008,-7.595965385437012,0.00020310272520873696,0.00023856385087128729,2.1743388060713187e-05,9.987279190681875e-05,0.0036588000366464257,0.0,0.0,0.00011248544615227729
74,-12.581417637859849,25.25504011226811,0.0004101636770424046,-23.23993441196033,-0.00014136328950524758,4.1315900034533115e-07,-14.699433326721191,0.0007080998038873076,-7.252925395965576,-7.71369450376369e-05,0.00018421448476146907,0.0008635094272904098,2.9987373636686243e-05,0.00539180007763207,0.0,0.0,0.00011248544615227729
75,3.828005499831326,-8.244961461447865,2.659770746158607e-05,2.2330303141728893,-0.0001101129522555278,2.0745307693914583e-08,-17.690946578979492,0.00019499953486956656,-8.542513847351074,-5.636347850668244e-05,2.9037732019787654e-05,0.00017825313261710107,4.0943516069091856e-05,0.0021460000425577164,0.0,0.0,0.00011248544615227729
76,-19.271672765567633,21.379967617559544,0.0004652428198898291,-3.962152279105379,0.0014988685309486904,9.958258715414559e-07,-13.819693565368652,0.0016605205601081252,-6.4006242752075195,0.0007774396799504757,0.00044985421118326485,0.0004700947611127049,0.0003963586932513863,0.0021704999962821603,0.0,0.0,0.00011248544615227729
77,2.5191458620934,-18.32856692872619,1.2103286304255134e-05,-14.579581167037738,1.4821351897254626e-05,5.74747843984369e-07,-14.36933422088623,0.0006371550844050944,-7.358497619628906,1.2548319318739232e-05,1.1107554200862069e-05,0.001058567431755364,0.00016843093908391893,0.0021249999990686774,0.0,0.0,0.00011248544615227729
78,4.576900232561833,-13.83512323134983,-4.940426787560128e-05,7.0018969027868305,-5.725932194683659e-05,1.922823855693423e-08,-17.76688575744629,0.0001982907997444272,-8.525775909423828,-2.8960055715288036e-05,-6.140843470348045e-05,0.00016243226127699018,5.3412335546454415e-05,0.00527449999935925,0.0,0.0,0.00011248544615227729
79,6.72119950665133,0.9647121849744371,4.664469984770802e-05,-21.681969215750687,6.339135243299226e-05,1.5759555438421557e-08,-17.965818405151367,0.00017596434918232262,-8.64522933959961,3.270202432759106e-05,2.4738992578932084e-05,0.0001240311685251072,0.00011301547783659771,0.0027933999663218856,0.0,0.0,0.00011248544615227729
80,7.420131640942754,-12.450598270357464,7.366037316875648e-05,-5.846556968880664,7.2573254675456714e-06,1.0148787588093455e-08,-18.405912399291992,0.00014636263949796557,-8.829422950744629,4.350022663857089e-06,6.75879928166978e-05,7.918951450847089e-05,6.965971988392994e-05,0.002981600002385676,0.0,0.0,0.00011248544615227729
81,-6.071314695744915,13.358727005135966,7.470826580893948e-07,-23.25555103731288,6.87767337169208e-05,1.4152777616516232e-08,-18.073354721069336,0.0001400587789248675,-8.873448371887207,3.652161103673279e-05,1.3095024087306228e-06,0.00015087680367287248,5.357852569431998e-05,0.0056105999974533916,0.0,0.0,0.00011248544615227729
82,26.95273882630431,23.455057357489885,-0.00026829170025484005,-28.347216236326094,0.0007662922701692253,8.478918402943236e-07,-13.980512619018555,0.0012600594200193882,-6.676596641540527,0.00039412110345438123,-7.660211122129112e-05,0.0010416075820103288,0.0005370647995732725,0.004772800020873547,0.0,0.0,0.00011248544615227729
83,10.007351414052753,-12.859471420552085,0.00011430389202556568,-4.7186406541593096,0.00010853773204512705,3.029850148550395e-08,-17.31216812133789,0.0002752582367975265,-8.197800636291504,5.598077041213401e-05,0.0001074870815500617,0.00016759440768510103,5.598637289949693e-05,0.0026412999723106623,0.0,0.0,0.00011248544615227729
84,3.57446322584264,-3.475156259937984,-0.00011293682765387145,5.45683305843206,-2.9864759432522443e-05,3.696675321407383e-08,-17.11324691772461,0.0002689709945116192,-8.220907211303711,-1.5229729797283653e-05,-0.00014063830894883722,4.857858584728092e-05,0.00017762732750270516,0.0026385000674054027,0.0,0.0,0.00011248544615227729
85,0.5231182397990386,15.449903454936791,-5.7505096458488846e-05,-29.10473727218661,-8.577675534050291e-05,6.76300828672538e-08,-16.509212493896484,0.00030611592228524387,-8.091547012329102,-4.5803881221218035e-05,-1.4152356015983969e-05,0.0003149870899505913,0.00017733224376570433,0.002786800032481551,0.0,0.0,0.00011248544615227729
86,5.824245244542567,-21.3554357550307,0.00016837060917507775,-8.309337037196212,-0.00020795909579506328,1.8281889424542896e-07,-15.514769554138184,0.0006122581544332206,-7.3983564376831055,-0.00010568017023615539,0.00014455130440182984,0.0005023555713705719,0.0002216978173237294,0.0027022999711334705,0.0,0.0,0.00011248544615227729
