step,q1,q2,cv,q3,ch,mse,log_mse,mae,log_mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,learned_d1,learned_d2,learned_d3,learned_d4,learned_d5,learned_d6,error_d1,error_d2,error_d3,error_d4,error_d5,error_d6
16,-2.3729760220437985e-05,-5.582262647218634,-0.00020109224429998372,-5.132421844351519e-05,-0.0001790510304964304,1.2745442745654145e-07,-15.875507354736328,0.0005028200102970004,-7.595278263092041,-9.134942229138687e-05,-0.00021391863992903382,0.0003828132466878742,1.2290568520256784e-05,0.002444499987177551,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
17,-2.787337309279657e-06,4.097493561016092,2.1703169799505072e-05,2.3533025193610995e-05,2.3428726031082385e-05,1.6916059664140448e-08,-17.895002365112305,0.0001506093394709751,-8.800821304321289,1.2564921235025395e-05,1.9838935259031132e-05,6.929675146238878e-05,0.00016711420903448015,0.002510499907657504,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
18,-1.0294431993291735e-06,1.3388189049759625,0.00040127789623272466,3.33328402007961e-06,-0.0005064839451616138,2.6832677235688607e-07,-15.131060600280762,0.000825926719699055,-7.099004745483398,-0.00026260429876856506,0.00042377342469990253,0.0001570966123836115,0.00012200133642181754,0.002182499971240759,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
19,2.908963677843149e-06,0.5764909415647389,-4.407145447047631e-05,-1.5405763782178749e-06,-4.012534493945433e-05,2.5294179195611832e-08,-17.492691040039062,0.00021456595277413726,-8.446893692016602,-1.9990427972516045e-05,-4.896122482023202e-05,0.0001815842988435179,0.00010964427201543003,0.0020047000143676996,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
20,-0.00118703907665991,-16.951358714565675,0.0002520250099646015,-4.707238848375015e-06,-0.0001332874913978669,3.873590799230442e-07,-14.763914108276367,0.0008027182193472981,-7.127506732940674,-6.585381925106049e-05,0.00027047120966017246,0.0007702765287831426,0.00016250992484856397,0.005347800091840327,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
21,4.849273844554405e-05,-4.812684378117695,0.00023003662355074847,-6.093776791351945e-05,0.00023096524479859084,1.383507139962603e-07,-15.793474197387695,0.0005560829886235297,-7.494593143463135,0.00012174732546554878,0.00024371773179154843,0.0003573355788830668,2.3900238375063054e-05,0.005341400043107569,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
22,-0.0001448379210556681,-23.277684962526628,1.7380111897084378e-05,-5.8362256026718e-06,2.0606741916716155e-05,5.280529080664564e-07,-14.454069137573242,0.0006629748386330903,-7.31877326965332,1.5155364053498488e-05,2.297029277542606e-05,0.000994793837890029,0.0002549045311752707,0.0021189000690355897,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
23,-0.004229240850201724,-29.99998804385354,-0.0050767292495240935,-0.0007104297148052401,0.0001155593379522339,2.9835518944310024e-05,-10.419811248779297,0.006246267817914486,-5.075771331787109,6.561086775036529e-05,-0.005385135766118765,0.0012412475189194083,0.00034979559131897986,0.005319799995049834,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
24,2.2820357177427536e-05,13.278664789995656,-4.6430853205887866e-05,2.0034597641748913e-05,5.9275927709259244e-05,7.880488084310855e-08,-16.356290817260742,0.0003536358126439154,-7.947242736816406,2.9959956009406596e-05,-5.534837691811845e-05,0.00021499638387467712,0.0003216585610061884,0.002101300051435828,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
25,3.5634480982733146e-05,-8.274805323769513,5.805471186820581e-05,7.63615631131207e-05,4.930702014164252e-05,1.1681852640776924e-07,-15.962644577026367,0.00034176133340224624,-7.981398105621338,2.7790709282271564e-05,6.206460966495797e-05,0.00047267181798815727,3.114023638772778e-05,0.0025523999938741326,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
26,-3.600126761695725e-05,-22.142662450761634,-0.0003079082883757723,-2.2945003710837103e-05,-0.0009773206070288344,8.416639047936769e-07,-13.987885475158691,0.0014230050146579742,-6.5549845695495605,-0.000503945630043745,-0.0003227852866984904,0.0009540024329908192,0.0002385457482887432,0.002100100042298436,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
27,8.107335886635061e-07,4.5065859547597205,-0.0005966928845287905,-1.6570140486969215e-06,0.0006089121614187208,5.229628641245654e-07,-14.46375560760498,0.001069110119715333,-6.840928554534912,0.00031695960205979645,-0.0006370210903696716,5.6402564950985834e-05,0.00017385611135978252,0.005574699956923723,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
28,0.0001144154281292465,1.148308207009099,3.349948976958025e-05,-1.6529034851704026e-06,-1.2683421895918272e-05,2.152667555321841e-08,-17.653972625732422,0.0001801075995899737,-8.621955871582031,-5.801250608783448e-06,3.324934368720278e-05,0.00016320243594236672,0.00011891159374499694,0.002078399993479252,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
29,1.5944902579955523e-05,1.4374320181934166,-4.694175729627129e-05,7.664374040736147e-06,5.8675383580119744e-05,2.3196063736463657e-08,-17.579282760620117,0.00022229926253203303,-8.41148567199707,3.126467709080316e-05,-5.226521898293868e-05,0.0001539349468657747,0.00012360377877485007,0.00255430000834167,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
30,-9.24074517241125e-07,9.527887234575859,-6.573565821545853e-05,1.2233321130445621e-06,2.601589950552596e-06,4.384096286003114e-08,-16.942697525024414,0.000254808459430933,-8.274998664855957,9.912946552503854e-07,-7.467948307748884e-05,0.00010057147301267833,0.0002577038831077516,0.0037731999764218926,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
31,-2.3639050818294147e-06,0.3068595336655842,1.4922252761209319e-05,-1.7890357998851432e-06,1.3645240083572052e-05,2.3897188228261257e-08,-17.54950523376465,0.00016955487080849707,-8.682333946228027,8.008359145605937e-06,1.3769951692665927e-05,0.0001902680960483849,0.0001052850202540867,0.0025475999573245645,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
32,1.6109574781512579e-06,-2.6100937002416553,-3.422960074690942e-05,-2.258538377312898e-06,-3.237287957000603e-05,4.3963066076457835e-08,-16.939916610717773,0.00022481840278487653,-8.40021800994873,-1.5505876945098862e-05,-3.7571953726001084e-05,0.0002849490556400269,5.853207767358981e-05,0.002632700023241341,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
33,-0.00027511435729751327,-0.6168071470836007,-1.7307227180777983e-05,6.819941870510458e-05,4.8874285515375184e-05,2.9418227853739154e-08,-17.341651916503906,0.00020189720089547336,-8.50775146484375,2.6458350475877523e-05,-2.0184890672680922e-05,0.00022011506371200085,9.03928666957654e-05,0.005663300049491227,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
34,5.952524321555523e-06,0.7895143233036834,0.00012149989672340667,-2.5214729814794847e-05,0.00012561838633456842,4.211996795788764e-08,-16.982744216918945,0.0003368908946868032,-7.99575138092041,6.616625614697114e-05,0.000126812286907807,0.00017473235493525863,0.00011309234832879156,0.002116799936629832,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
35,0.0005044882545918539,-12.316963985458752,-0.0002414753738390007,-0.005317479361181,8.410485833875533e-05,2.5742960474417487e-07,-15.17251968383789,0.00065277807880193,-7.334273338317871,4.648723916034214e-05,-0.00025486471713520586,0.0006099066813476384,9.294559276895598e-05,0.0025553000159561634,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
36,7.138036193056105e-05,-8.154141427244683,0.0006075924469861511,7.525747396029073e-05,-0.0005898793263017073,6.198654887157318e-07,-14.293763160705566,0.0011991995852440596,-6.726100921630859,-0.00030460397829301655,0.0006456405390053988,0.0004686174215748906,2.9292657927726395e-05,0.0020389000419527292,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
37,-6.783375837504072e-07,11.84573384190181,-0.0005791859330464839,5.6767839851492195e-06,-0.0006440345760862888,5.566992058447795e-07,-14.401240348815918,0.001190563547424972,-6.733328342437744,-0.00033557083224877715,-0.0006206847028806806,0.00017152499640360475,0.0002970909990835935,0.002106600091792643,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
38,3.5189687356080857e-06,1.7078756291688242,7.84172317546104e-06,-8.034854955726538e-07,1.0107055911777697e-05,1.881426214822568e-08,-17.788650512695312,0.00014844356337562203,-8.815305709838867,5.971160135231912e-06,5.834311195940245e-06,0.00014527530584018677,0.00012800085823982954,0.00542709999717772,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
39,-0.0006857584777278088,-10.864456060126697,0.00043815502574975316,-3.6505918582994843e-06,0.0004395167404637205,4.304355059048248e-07,-14.658468246459961,0.0010130873415619135,-6.8947529792785645,0.00023108370078261942,0.0004664614680223167,0.0005602514720521867,7.08329607732594e-05,0.002053300035186112,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
40,-5.085810398870625e-07,-0.07488563957456905,1.9574419617493987e-05,-2.5503364380258546e-06,-1.1251365845079084e-05,2.581070290830212e-08,-17.472476959228516,0.00017456029308959842,-8.653240203857422,-4.883871952188201e-06,1.8823446225724183e-05,0.0002025821595452726,9.912379027809948e-05,0.002599800005555153,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
41,0.0003304234843361435,-0.2807142441832117,-0.0023376739326349907,-4.683157027593455e-05,-0.0023037046385572663,7.631910193595104e-06,-11.783172607421875,0.0038339560851454735,-5.5638580322265625,-0.001196930417791009,-0.0024845104198902845,0.00020921617397107184,9.581418271409348e-05,0.0019305999157950282,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
42,0.00074229130720674,-10.938979186123458,-0.005998183881562264,-3.6706861171073007e-06,-0.005998183869982391,5.043653800385073e-05,-9.894794464111328,0.009802737273275852,-4.625093460083008,-0.0031165098771452904,-0.0063689099624753,0.0005626793135888875,7.195562648121268e-05,0.0019497000612318516,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
43,-0.0029965464532598508,13.252344887689963,0.001538843986460571,-0.00019235615477721906,0.0015318268178253409,3.358685944476747e-06,-12.603960990905762,0.002691521542146802,-5.917648792266846,0.0007956900517456234,0.001628215773962438,0.00021415181981865317,0.0003210799186490476,0.0020103000570088625,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
44,3.0149737581736504e-05,-4.865257468674948,0.00018496646822959301,-4.79578864928026e-05,-0.0001640405547330662,1.10094930505511e-07,-16.021923065185547,0.00047059784992597997,-7.661506652832031,-8.364806126337498e-05,0.0001958685606950894,0.0003590735141187906,2.308893272129353e-05,0.005524800042621791,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
45,2.6559183103701407e-06,-3.1325344315273953,2.4051208807169313e-05,-6.148377001117334e-06,2.1619376125733752e-07,4.7480565257274066e-08,-16.862945556640625,0.0002021376567427069,-8.506561279296875,1.5154197399169789e-06,2.4474540623486973e-05,0.00030204944778233767,5.0245966122020036e-05,0.002816300024278462,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
46,9.3643140576843e-06,-14.500984369857784,1.142562128232587e-05,1.8160658762538e-05,1.543991122995744e-05,2.428141954169405e-07,-15.230969429016113,0.00043081535841338336,-7.749831199645996,1.1110290870419703e-05,1.4284585631685331e-05,0.0006849217461422086,0.00012591920676641166,0.0024860999546945095,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
47,-0.000773569825925113,7.403148225335897,-0.0007094794198700176,-0.0017699788746634003,0.0007233556511976962,7.406933377751557e-07,-14.115678787231445,0.001262153615243733,-6.674935817718506,0.0003760721010621637,-0.000757645524572581,3.494506381684914e-05,0.00022192705364432186,0.0020019999938085675,0.0,0.0,0.00013621851394418627,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
