step,q1,q2,cv,q3,ch,mse,log_mse,mae,log_mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae
32,7.749379424364625,24.859810950711648,0.00019059172938150785,-13.436758206970232,0.0004185707684612525,2.8888902647850045e-07,-15.057223320007324,0.0007888092659413815,-7.144986152648926,0.00018593514687381685,0.00012198196782264858,0.0005713374121114612,0.0003904468030668795,0.0027191999834030867,0.0,0.0,0.00017351825954392552
33,6.109263741925572,10.804633900504523,9.761661891121645e-05,-11.223248567701132,-6.096694689220805e-05,7.303932392233037e-08,-16.432268142700195,0.00035283830948174,-7.949500560760498,-2.8580072466866113e-05,6.67580752633512e-05,0.00029570396873168647,0.00021929632930550724,0.0026089000748470426,0.0,0.0,0.00017351825954392552
34,5.2304231234054175,-1.121127679478045,5.2553424144279895e-05,-9.370320899966858,-3.674632555225116e-05,4.150071397646116e-09,-19.300140380859375,9.631393186282367e-05,-9.247897148132324,-1.6305531971738674e-05,3.894956535077654e-05,1.4957015991967637e-05,6.716064672218636e-05,0.002593599958345294,0.0,0.0,9.631393186282367e-05
35,11.797659666498634,1.6430306439292424,5.1736607395745395e-05,0.7347278433559657,-0.00011292445747730492,1.7227311843726056e-07,-15.57418441772461,0.0004999879747629166,-7.600926399230957,-5.2154293371131644e-05,4.287134652258828e-05,0.00034396565752103925,0.0004659590485971421,0.002616999903693795,0.0,0.0,9.631393186282367e-05
36,8.56515358230478,6.363671038272045,8.070195914486668e-05,6.984412616880354,0.00018745677939615874,2.653396506957506e-07,-15.142254829406738,0.000606024987064302,-7.4085893630981445,8.353014709427953e-05,7.938133785501122e-05,0.00020708081137854606,0.0006791461491957307,0.0020518999081104994,0.0,0.0,9.631393186282367e-05
37,1.6091573404136408,-25.055490799826305,-3.95139821169916e-05,25.88721702239631,0.0007292086387865557,2.019586133883422e-07,-15.415203094482422,0.0006546552758663893,-7.331401824951172,0.0003275433264207095,-5.599705036729574e-05,0.00013682035205420107,0.0004054094897583127,0.002618500031530857,0.0,0.0,9.631393186282367e-05
38,-4.168640207280759,-11.152677031729374,-5.2350648028049324e-05,14.616477831034564,0.0008312024587784669,1.7764175197498844e-07,-15.543497085571289,0.0006144583458080888,-7.394769668579102,0.0003750458126887679,-6.714775372529402e-05,0.00022516475291922688,0.00011936483497265726,0.0027425000444054604,0.0,0.0,9.631393186282367e-05
39,-4.292536437972355,-9.284036645663345,-4.9687951039921004e-05,13.764902138057057,0.0004027178680845316,6.688916442953996e-08,-16.52022933959961,0.00040501210605725646,-7.811593532562256,0.0001822259509935975,-6.30721915513277e-05,0.00022449216339737177,9.493573452346027e-05,0.0026223999448120594,0.0,0.0,9.631393186282367e-05
40,7.135811181846356,3.2141719819320542,3.815788441276563e-05,-7.138838232957985,-0.0001136583541759106,4.433857725416601e-08,-16.93140983581543,0.000281335785984993,-8.1759614944458,-5.183571920497343e-05,2.7290574507787824e-05,0.00019794530817307532,0.0002064736618194729,0.001989700016565621,0.0,0.0,9.631393186282367e-05
41,-14.099620048081814,-28.14847987907827,-0.0005718471459835202,19.984506148184366,-0.0004467804965585106,8.49547689085739e-07,-13.978561401367188,0.0013779818546026945,-6.587135314941406,-0.0001992241304833442,-0.0008241900941357017,0.00042420910904183984,0.0002849261509254575,0.0020342000061646104,0.0,0.0,9.631393186282367e-05
42,12.817146196063712,-8.081123168820124,5.327967699539311e-05,4.7202898307901835,1.977203545732711e-05,9.013000834556806e-08,-16.222013473510742,0.0003511645190883428,-7.9542555809021,7.583629667351488e-06,5.3444022341864184e-05,0.0003452443634159863,0.00023502936528529972,0.0019963999511674047,0.0,0.0,9.631393186282367e-05
43,5.745652304087092,4.368209115242882,0.00010797673863677301,-19.50351414757772,-0.0008271495762578407,1.5414720166972984e-07,-15.685358047485352,0.0005246595828793943,-7.552761077880859,-0.0003726368013303727,5.9822265029652044e-05,0.00014885187556501478,3.5549132007872686e-05,0.002115999930538237,0.0,0.0,9.631393186282367e-05
44,8.775654608056264,-9.802783458018755,-0.00023949350299470062,6.027005055601518,-0.0002997403889245331,1.0541617712078732e-07,-16.065349578857422,0.000525620998814702,-7.550930023193359,-0.00013526614930015057,-0.0002690963738132268,0.00012292026076465845,0.00011959676339756697,0.001983000081963837,0.0,0.0,9.631393186282367e-05
45,18.227220400150873,17.559516826904936,0.0002471390979234675,-19.738289201565998,-0.0010955902381299151,5.598164989351062e-07,-14.39565658569336,0.0010740746511146426,-6.8362956047058105,-0.0004961370141245425,0.00013188779121264815,0.0007579948869533837,0.00013410483370535076,0.0025068999966606498,0.0,0.0,9.631393186282367e-05
46,-0.7314178359358167,-15.425825006750491,-2.840903115587112e-05,22.383440021077195,-3.624856662037994e-05,1.4125077107962625e-08,-18.075313568115234,0.0001619169779587537,-8.728426933288574,-1.6603222320554778e-05,-4.061314029968344e-05,6.951869727345183e-05,0.0001398825115757063,0.002613699994981289,0.0,0.0,9.631393186282367e-05
47,2.410785825005389,-0.4494913722451357,1.1815506153225477e-05,-1.1661397044437785,0.00015483608377418016,2.0286874402586363e-08,-17.71329116821289,0.00020163119188509881,-8.50907039642334,7.025939703453332e-05,8.593772690801416e-06,0.00010855844448087737,0.00013699759438168257,0.0019887000089511275,0.0,0.0,9.631393186282367e-05
48,5.551536017019924,-15.345079388269472,-0.00015230966380802024,-3.161119105053375,-0.0003904587085230779,8.150111341365118e-08,-16.322649002075195,0.00048158573918044567,-7.638426303863525,-0.0001744931360008195,-0.0001356102293357253,0.00022855179850012064,0.00011441294918768108,0.0025025000795722008,0.0,0.0,9.631393186282367e-05
49,-4.371925942535623,-5.683685009282425,-0.00011091928279729513,24.079933055379765,-0.00028045324565816173,6.963502841017544e-08,-16.479997634887695,0.00042591773672029376,-7.761264324188232,-0.00012713165779132396,-0.00017198598652612418,0.0002152033121092245,3.8396898162318394e-05,0.0053879000479355454,0.0,0.0,9.631393186282367e-05
50,6.6112859557898505,-20.101368307511922,-6.300166061071811e-05,1.4096465082912917,-0.0002820219723160256,5.1857234950603015e-08,-16.774770736694336,0.0003636432229541242,-7.919337272644043,-0.00012604400399141014,-5.983281880617142e-05,0.00014967213792260736,0.00020586064783856273,0.002358200028538704,0.0,0.0,9.631393186282367e-05
51,-2.5433099964485337,-16.879779062535494,-0.00010665288377120456,28.963302881318036,-0.00029388858158713854,1.3116434161020152e-07,-15.84681510925293,0.0005892455810680985,-7.436667442321777,-0.0001337518187938258,-0.00017519133689347655,0.0003436533734202385,0.00021695146278943866,0.0026895999908447266,0.0,0.0,9.631393186282367e-05
52,9.279545128038313,1.7092817750591507,-5.6061287801424346e-05,1.6986218210942687,-0.00016249375659116403,1.248708656476083e-07,-15.89598560333252,0.0004656452510971576,-7.672086715698242,-7.40170362405479e-05,-6.444568134611472e-05,0.00023667998902965337,0.00041768504888750613,0.005425499984994531,0.0,0.0,9.631393186282367e-05
53,19.796893783755532,9.866581906143189,-2.677752023895448e-05,-22.308542464049204,0.0005105855005194892,6.868103810120374e-07,-14.191207885742188,0.0008404366672039032,-7.0815887451171875,0.0002252015983685851,-1.1658523362712003e-05,0.0011247809743508697,8.237216388806701e-05,0.002122799982316792,0.0,0.0,9.631393186282367e-05
54,-5.266357428975249,-4.793074845565603,-0.00013697351513539723,6.5208302645559195,-0.0002678025232526368,1.2820355266285333e-07,-15.869647026062012,0.0005145348841324449,-7.57224702835083,-0.00011864689440699294,-0.00015331753820646554,0.00042083929292857647,6.430166104109958e-05,0.002051000017672777,0.0,0.0,9.631393186282367e-05
55,2.826269702858263,-1.3960059204987232,-6.064482753947123e-05,9.808494942990277,-0.00011268799414928583,4.184323287859115e-08,-16.989336013793945,0.00026207411428913474,-8.246883392333984,-5.06849646626506e-05,-7.782866305205971e-05,9.550157301418949e-06,0.0002575708203949034,0.002131099929101765,0.0,0.0,9.631393186282367e-05
56,9.414928635780026,-23.895216461639823,-1.4030601265982996e-05,5.316927741585194,0.00013451090176265683,5.922881030073768e-08,-16.641857147216797,0.00027453445363789797,-8.200433731079102,6.0386293625924736e-05,-9.707166100270115e-06,8.742840145714581e-05,0.0003214536118321121,0.0020818000193685293,0.0,0.0,9.631393186282367e-05
57,5.405806863572409,22.896564429561494,-0.00010082373288024916,-21.443684144966127,-0.0002132602561778025,2.191946748553164e-07,-15.333305358886719,0.0004884739173576236,-7.624224662780762,-9.865786705631763e-05,-5.183654138818383e-05,0.0006421901634894311,3.376889435457997e-05,0.0021031000651419163,0.0,0.0,9.631393186282367e-05
58,8.735825130381375,29.984062995210927,-3.101321037320028e-05,-22.288201236816327,5.9063661572161244e-05,2.778811278858484e-07,-15.09607219696045,0.0004403080674819648,-7.728035926818848,2.3392318325932138e-05,-1.6289895938825794e-05,0.000742045696824789,5.920602416153997e-05,0.002129299915395677,0.0,0.0,9.631393186282367e-05
59,10.299981677254747,-26.237738065311035,-6.4325041884469e-05,22.897866244381195,-0.00013758837413917806,1.3240672558367805e-07,-15.837387084960938,0.00042445689905434847,-7.764699935913086,-6.214986206032336e-05,-8.932939817896113e-05,5.839058576384559e-05,0.0004875646554864943,0.005462000030092895,0.0,0.0,9.631393186282367e-05
60,18.414828059302355,24.236336786943816,6.064965399507821e-05,-25.557221221873267,0.00023568296080669164,2.5484848720225273e-07,-15.182596206665039,0.0005533084040507674,-7.4995951652526855,0.00010320598084945232,2.860686436179094e-05,0.0006778549868613482,0.00016513606533408165,0.0021591000258922577,0.0,0.0,9.631393186282367e-05
61,6.914839460261785,5.477498771360439,-4.976060172543076e-05,-3.2887900192885366,-0.0001398376417962161,8.325577738332868e-08,-16.301347732543945,0.0003841922152787447,-7.864367485046387,-6.369405309669673e-05,-5.089296246296726e-05,0.00020698102889582515,0.00033222936326637864,0.0020966000156477094,0.0,0.0,9.631393186282367e-05
62,-6.697898293234088,-3.044079198269591,-0.00016450552616727556,19.2424819330131,-4.0236710542176155e-05,6.314881773050729e-08,-16.57777214050293,0.00034123958903364837,-7.982925891876221,-1.843436803028453e-05,-0.000234267718042247,7.911711145425215e-05,9.795788355404511e-05,0.002645100001245737,0.0,0.0,9.631393186282367e-05
63,-3.554727022561002,-14.523018347982415,-0.00023205340491291336,25.05515858881187,9.390153187860063e-05,1.6861619656083349e-07,-15.595641136169434,0.0005915587535127997,-7.4327497482299805,4.140703094890341e-05,-0.0003630624560173601,0.00019630472525022924,0.00017787377873901278,0.0023888000287115574,0.0,0.0,9.631393186282367e-05
64,-28.988233359558535,10.057988867027847,-0.00020399750459520135,16.20478572838387,-0.0008120165135077403,1.1943585604967666e-06,-13.637901306152344,0.0014718616148456931,-6.5212273597717285,-0.00036680782795883715,-0.0002534798113629222,0.0003315929207019508,0.0013715550303459167,0.002688300097361207,0.0,0.0,9.631393186282367e-05
65,-1.571574043277003,-8.580057360632235,-5.815234554250233e-05,5.004755965850543,-0.00022520039834649782,1.0245294390642812e-07,-16.093862533569336,0.00039080175338312984,-7.8473100662231445,-9.944999328581616e-05,-6.29193673375994e-05,0.000419279036577791,3.758577076951042e-05,0.005615100031718612,0.0,0.0,9.631393186282367e-05
66,12.731238709668775,-7.229771568094579,4.986289757873272e-05,2.588335399211416,-3.1187946574628316e-05,9.820166724239243e-08,-16.136241912841797,0.00036351720336824656,-7.919683933258057,-1.5454461390618235e-05,4.741658267448656e-05,0.0003736281651072204,0.00022766421898268163,0.002618999918922782,0.0,0.0,9.631393186282367e-05
67,6.881912427650484,4.04211128696554,5.110092741191625e-05,21.289129442946546,-0.0003483244473328177,4.05521916491125e-07,-14.718091011047363,0.0007080014329403639,-7.2530646324157715,-0.00015727551362942904,6.005549221299589e-05,0.00012131664698245004,0.000860024185385555,0.0026340000331401825,0.0,0.0,9.631393186282367e-05
68,-7.226397079575569,14.997673890525002,-0.0012946980366197593,-27.490588299394034,-0.0012558812841917254,5.711775088457216e-07,-14.375565528869629,0.0011352412402629852,-6.780910015106201,-0.0005646087229251862,-0.0004960415535606444,0.00010240209667244926,4.6779983676970005e-05,0.002115100040100515,0.0,0.0,9.631393186282367e-05
69,-17.323561182728547,-5.3235611813408,8.143840087699191e-05,29.73478252861684,-0.00014709541405083,5.36639731762989e-07,-14.437938690185547,0.0009300598758272827,-6.98026180267334,-6.948494410607964e-05,0.00014912994811311364,0.0007699075504206121,0.0006529824458993971,0.0021692999871447682,0.0,0.0,9.631393186282367e-05
70,-4.714581512671554,-2.859701636333071,-3.856471444628304e-05,19.024295144407205,-0.0002759005719608943,2.171067059464349e-08,-17.645462036132812,0.00022688068565912545,-8.39108657836914,-0.00012447650078684092,-5.526570384972729e-05,7.779686711728573e-05,1.6480102203786373e-05,0.0027256999164819717,0.0,0.0,9.631393186282367e-05
71,7.508965918867073,-10.914414331519472,-5.566190133712952e-05,24.142581148925835,1.6423456462205502e-05,3.8803115387509024e-08,-17.06476593017578,0.0002557135303504765,-8.271452903747559,7.0212731770880055e-06,-9.087177750188857e-05,8.306196104967967e-05,0.00023257898283191025,0.0053909000707790256,0.0,0.0,9.631393186282367e-05
72,-0.4645310349031334,-11.695002825858516,-1.336125005141142e-05,10.699472906329948,-0.0002730077065697717,5.127669311377758e-08,-16.786029815673828,0.00029837468173354864,-8.11716079711914,-0.00012165559746790677,-1.547548163216561e-05,0.000262424728134647,6.006245166645385e-05,0.0025472999550402164,0.0,0.0,9.631393186282367e-05
73,-1.2268541586868986,-14.296252055687306,-2.8327832426249165e-05,21.86980835163057,-0.000281752435094508,2.692375566937244e-08,-17.430255889892578,0.0002579846477601677,-8.26261043548584,-0.00012703468382824212,-4.047296897624619e-05,5.946412784396671e-05,0.00012148985842941329,0.0020930999889969826,0.0,0.0,9.631393186282367e-05
74,-19.332970406243923,-24.558904993094803,0.00012091724437973004,9.89506298131623,-0.0016009964524337306,2.3567297375848284e-06,-12.958235740661621,0.0019124752143397927,-6.25935697555542,-0.0007123172981664538,0.00014932781050447375,0.00190100132022053,0.00020065893477294594,0.002620900049805641,0.0,0.0,9.631393186282367e-05
75,3.837316311959285,-19.71751359973034,-5.241591839536085e-05,16.078914796058744,-0.00013622336611410435,3.287054539669043e-08,-17.230688095092773,0.0002725320227909833,-8.207754135131836,-6.088164809625596e-05,-6.74173206789419e-05,8.246167271863669e-05,0.00020600443531293422,0.002164000063203275,0.0,0.0,9.631393186282367e-05
76,10.03841050078375,-8.187145349889024,7.651968055963797e-05,-10.360979567964247,-0.0002794826714863475,7.060467765995782e-08,-16.466169357299805,0.00035567471059039235,-7.941493988037109,-0.0001268374762730673,5.73018187424168e-05,0.00031921424670144916,2.3856622647144832e-05,0.002536199986934662,0.0,0.0,9.631393186282367e-05
77,7.550314548977333,-18.557310173391343,-2.538774612023012e-05,20.135124482424697,-8.237484299444107e-05,1.290620765814765e-08,-18.165557861328125,0.0001647390890866518,-8.71114730834961,-3.7257126678014174e-05,-3.465016925474629e-05,5.1603907195385545e-05,0.00013405967911239713,0.0026448999997228384,0.0,0.0,9.631393186282367e-05
78,11.218455729881917,-18.170692861676976,-4.8993568799314245e-05,22.186260390040914,0.0005210444535686712,6.502627059035149e-08,-16.54847526550293,0.0003768860187847167,-7.883567810058594,0.0002341793879168108,-7.262675353558734e-05,7.075398752931505e-05,6.940573803149164e-05,0.002673499984666705,0.0,0.0,9.631393186282367e-05
79,11.958165533799455,-9.17136645141561,0.00010413938489620941,-7.953781062606453,-0.0001843045281273469,1.301434338074614e-07,-15.854628562927246,0.0004096680204384029,-7.800163269042969,-8.47025730763562e-05,8.294184954138473e-05,0.0004818446468561888,2.2025449197826674e-06,0.0054151000222191215,0.0,0.0,9.631393186282367e-05
80,-21.893129936647714,0.16900125423171097,-0.0010070566792452808,9.996163616658471,0.00019691782862252296,1.785230779205449e-06,-13.235962867736816,0.0018636336317285895,-6.285227298736572,9.08975925995037e-05,-0.0012061333982273936,0.0005323684308677912,0.0006008369964547455,0.0025078998878598213,0.0,0.0,9.631393186282367e-05
81,2.965000955067696,-22.030544389951064,-9.68681990356955e-06,26.531839198104812,-0.00018767509502267657,6.472682656522011e-08,-16.553089141845703,0.0003209957794751972,-8.044082641601562,-8.509778854204342e-05,-1.0302464943379164e-05,0.00014506158186122775,0.00030612945556640625,0.002177499933168292,0.0,0.0,9.631393186282367e-05
82,-4.182911716130851,20.11775630157074,-1.4991312686540607e-05,7.458482275517437,-0.0006604271489758645,2.080208076904455e-07,-15.385627746582031,0.0006619186606258154,-7.320367813110352,-0.0002988493943121284,-2.296322963957209e-05,0.00039021027623675764,0.00029000177164562047,0.005416100029833615,0.0,0.0,9.631393186282367e-05
83,1.4960657030805575,1.3304475989606386,5.491174893476555e-05,20.25981964067388,7.717504308043098e-05,9.821116009334219e-08,-16.136146545410156,0.0003785674343816936,-7.879116535186768,3.413645026739687e-05,7.236249803099781e-05,0.00013869584654457867,0.00040544115472584963,0.0021705999970436096,0.0,0.0,9.631393186282367e-05
84,5.72419254349392,26.75778334087982,-0.0009448956477565683,-27.842388086048484,-0.000340789071744063,5.075299327472749e-07,-14.4937105178833,0.0010120902443304658,-6.895737648010254,-0.0001568646403029561,-0.00035276723792776465,0.0008280567126348615,0.00017686003411654383,0.0026023000245913863,0.0,0.0,9.631393186282367e-05
85,-3.4996195031153894,-19.982525782318003,0.00012087521844396564,24.465425988301668,-0.000266222218136892,1.0116856685726816e-07,-16.106477737426758,0.0005240262253209949,-7.553968906402588,-0.00012039644934702665,0.00019369237998034805,0.00013864361972082406,0.0002812311868183315,0.002697700052522123,0.0,0.0,9.631393186282367e-05
86,10.986567230531652,11.769069473430367,0.0020464656229460506,-17.739955170066395,-2.476703192945954e-06,1.5941379842843162e-06,-13.349177360534668,0.0015311103779822588,-6.481761932373047,-3.3591313695069402e-06,0.001196259050630033,0.0005621521268039942,0.0001008323160931468,0.002208599937148392,0.0,0.0,9.631393186282367e-05
